wrong,correct
কিষন্তু বাত্তবে ঞি োা হচ্র,কিন্তু বাস্তবে কি তা হচ্ছ
কঁিন্তু বাস্তঝে কতি ঔতা হচ্ড়ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিন্তুৈ বাসছ্তবে কিড ৳া হচযছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিন্তঋ বাসডতবে েি ঈা হচমছ,কিন্তু বাস্তবে কি তা হচ্ছ
৳কিন্তু বাস্ঢতবে কংি তনা হচঈছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিন্তহু বাস্ফবে কিআ তৎা হচ্ঋছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিন্ঢ়ু বাস্তবছে কচ ঊতা হচআ্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কি্ন্তু বাসুতবে ঢকি তাঐ ুহচ্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিন়্তু বাস্তবথ উি ঃতা উচ্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিঈ্তু বাস্তবেট কিু তঽ হচ্ঘ,কিন্তু বাস্তবে কি তা হচ্ছ
একিন্তু বঈস্তবে কওি ঐতা হে্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিন্তুপ বাধস্তবে কিা বতা হঢ়চ্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিনৎ্তু বাস্তছবে ঈকি তাৎ হচৄ্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিন্চতু বাঞ্তবে কিখ তঝা হচ্ছদ,কিন্তু বাস্তবে কি তা হচ্ছ
অিন্তু বাস্তবং কঢ তায হ়্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কতন্তু বতাস্তবে ়কি িতা হচ্টছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিনজতু বাস্তঋবে কঔি ্তা ঢচ্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিন্আু বাস্মবে ৎি তাে হচকছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিলন্তু ভাস্তবে কিদ ঢা হচঢ্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিঞন্তু বাস্তবেপ কশি তম হী্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কঃন্তু বা্সতবে কঋি তছ হচ্ছণ,কিন্তু বাস্তবে কি তা হচ্ছ
কিন্ঝতু বাথ্তবে ঙকি তয় ঌহচ্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিৌন্তু বায়স্তবে কঞি তঽা হচ্যছ,কিন্তু বাস্তবে কি তা হচ্ছ
কিন্ঘু বাস্নতবে কিএ তাগ হচ্ছট,কিন্তু বাস্তবে কি তা হচ্ছ
কিন্তুএ বাস্তবেু ঃি টতা ীহচ্ছ,কিন্তু বাস্তবে কি তা হচ্ছ
